label,category,latitude,longitude,commune_proche
Centre Équestre et Poney Club Le Sapajou,SportsAndLeisurePlace,46.829841,4.510179,Jougne
Parc du Château de Digoine,CulturalSite,46.5317027,4.21186075,Jougne
"Clos de Bourgogne, dégustations et animations",SportsAndLeisurePlace,47.3205714,5.0368519,Jougne
Carambolages dans les rues de Beaune,SportsAndLeisurePlace,47.0217206,4.8350323,Jougne
Eglise Saint-Laurent,CulturalSite,46.87236,4.29196,Jougne
Carpodrome Etang de la Tuilerie,SportsAndLeisurePlace,46.87938,3.62273,Jougne
Jardins de Bellevue,CulturalSite,46.443662,4.11060817,Jougne
Virtual 221B - Escape Game Réalité virtuelle,SportsAndLeisurePlace,47.3196638,5.0355179,Jougne
Lavoir de la Renarde,CulturalSite,46.7406219,4.62601882,Jougne
Musée des vieux Fourneaux et des outils anciens,CulturalSite,47.4967519,6.09707391,Damprichard
Musée Baron Martin,CulturalSite,47.4464001,5.59311389,Damprichard
SPA Sisley - Hostellerie de Levernois,SportsAndLeisurePlace,46.9931459,4.87671408,Jougne
Fug Game - Quiz Boxing,SportsAndLeisurePlace,47.23608,6.01338,Damprichard
Les Gisants à l'Eglise d'Anost,CulturalSite,47.0782705,4.09961745,Jougne
Colzen,CulturalSite,46.2145543,4.2544716,Jougne
Savons et Potions Bourguignons,CulturalSite,46.8642,4.24368,Jougne
Les Ateliers d'Ampélos,SportsAndLeisurePlace,47.9067756,4.59526949,Jougne
École VTT du Val de Morteau,SportsAndLeisurePlace,47.04525,6.70631,Damprichard
Balades en canoë sur l'Arconce,SportsAndLeisurePlace,46.4398069,4.28074592,Jougne
La croix Pothey - Calvaire en pierres percées,CulturalSite,47.677511,5.564036,Damprichard
Belvédère Les Rochers du Bourbet,Landform,47.2828158,6.78454602,Damprichard
Grotte de Solborde,Landform,47.59438,6.13358,Damprichard
Virgile VAURETTE,CulturalSite,47.1744709,3.641811,Jougne
Poney Club de Saint-Christophe-en-Bresse,SportsAndLeisurePlace,46.7728208,4.96799069,Jougne
Locaboat Holidays - Location de vélos,SportsAndLeisurePlace,46.8458273,4.63377859,Jougne
Chateau de villersexel,CulturalSite,47.5515423,6.43195867,Damprichard
Découvrez l'espace HARRY TRUMAN au château de Montigny-sur-Aube,CulturalSite,47.95259,4.77862,Jougne
Forêt de Breuil-Chenue,Landform,47.2893523,4.0534021,Jougne
Beauty Bike,SportsAndLeisurePlace,47.2474,6.03572,Damprichard
Eglise Saint-Paul (ancienne),CulturalSite,46.414502,4.236375,Jougne
Etang de la Mine,SportsAndLeisurePlace,46.258863,4.291999,Jougne
Location 2CV Etang de Baye.,SportsAndLeisurePlace,47.17672,3.62049,Jougne
Les Montgolfières Nuitonnes - Les ballons de Nuits,SportsAndLeisurePlace,47.1388484,4.9456357,Jougne
Quentin baumlin céramique,CulturalSite,47.0871687,6.05664009,Damprichard
Atelier Terre et Vent,CulturalSite,47.55286,3.17242,Jougne
YOGA JALA,SportsAndLeisurePlace,46.5969744,5.90095413,Jougne
Animation Vacances Loisirs,SportsAndLeisurePlace,47.991606,3.6180043,Jougne
Atelier de l'Eperon,CulturalSite,46.4331289,4.8327128,Jougne
L'escalade au Rocher du Chien,SportsAndLeisurePlace,47.284833,4.016069,Jougne
"Découverte de Bucey lès Gy, cité vigneronne",CulturalSite,47.424027,5.84309,Damprichard
Atelier de création de la véritable Moutarde à Dijon,SportsAndLeisurePlace,47.3184814,5.0334441,Jougne
La Grange de l'Oiseau Bleu,SportsAndLeisurePlace,47.1007437,3.3399466,Jougne
Ecole des Vins - Atelier immersif : L’effet Millésime,SportsAndLeisurePlace,47.3167849,5.0299919,Jougne
Brunch & Spa - VineaSpa Le Richebourg,SportsAndLeisurePlace,47.1545146,4.9582604,Jougne
Belvédère à Granges-sur-Baume,Landform,46.71325,5.64695,Jougne
Le Cassissium,CulturalSite,47.1298469,4.95858171,Jougne
La Grotte de la Pontoise,SportsAndLeisurePlace,46.474548,5.897222,Jougne
Centre équestre - la jument verte,SportsAndLeisurePlace,46.6792569,5.48601088,Jougne
La Porcherie,CulturalSite,47.5509587,4.4550114,Jougne
Leslie céramique,CulturalSite,46.4234195,5.5648321,Jougne
"Clos de bourgogne, découverte des Secrets ""vigne et vin""",SportsAndLeisurePlace,47.261609,4.97708036,Jougne
Chants d'étoile,SportsAndLeisurePlace,46.755,5.49555555,Jougne
Musée la Maison Vigneronne d'Autrefois,CulturalSite,47.4770139,6.35361671,Damprichard
Découverte de l'Auxois à vélo,SportsAndLeisurePlace,47.490238,4.33234,Jougne
Eglise de la Purification de la Vierge,CulturalSite,46.3629433,4.70519698,Jougne
Croc' en cirque,SportsAndLeisurePlace,47.4509835,6.8058533,Damprichard
Ceramiru,CulturalSite,46.65129,4.57008,Jougne
Sentier karstique des Malrochers,Landform,46.8028209,5.79851121,Jougne
Judo Club Marnaysien,SportsAndLeisurePlace,47.294919,5.773138,Damprichard
Galerie du Soleil,CulturalSite,47.3576581,3.38862589,Jougne
Location vélos électriques - Frasne Drugeon,SportsAndLeisurePlace,46.8572796,6.1582914,Jougne
Atelier de la Treille - Dessiner et peindre sur le sujet,SportsAndLeisurePlace,46.5537801,4.7162831,Jougne
Belvédère de la Garenne,Landform,46.586985,4.895938,Jougne
Château,CulturalSite,47.2788235,5.56499248,Jougne
Groupe spéléologique catamaran,SportsAndLeisurePlace,47.5091078,6.7871486,Damprichard
Table d'orientation de Saint-Ythaire,Landform,46.5638941,4.60178272,Jougne
Au Jardin Fleuri,CulturalSite,47.2908,3.81656,Jougne
Location de trottinettes électriques - Office de Tourisme du Pays de Montbéliard,SportsAndLeisurePlace,47.50902,6.80212,Damprichard
Puits (ancien),CulturalSite,46.922135,4.100961,Jougne
Artotheque ascap,SportsAndLeisurePlace,47.5167666,6.8140045,Damprichard
Location vélo : Bourgogne Evasion Beaune by Active Tours,SportsAndLeisurePlace,47.027078,4.829141,Jougne
Marcus et Gisèle,CulturalSite,47.2347813,6.02122807,Damprichard
Lavoir de la rue André-Parfait Pigeonnat (Deux-Rivières),CulturalSite,47.6617474,3.70962247,Jougne
Église Saint-Pierre,CulturalSite,47.1454308,4.2554397,Jougne
Rochers du Cerf,Landform,46.980165,6.50736199,Damprichard
"Attelage Beaune Passion - Balade ""Prestige"" en calèche",SportsAndLeisurePlace,47.01952,4.85407,Jougne
Annie Trabaud,CulturalSite,47.7347049,3.292818,Jougne
Cyclo club couthenans,SportsAndLeisurePlace,47.573392,6.751235,Damprichard
La Boutique des Créateurs,CulturalSite,47.2381899,6.02187202,Damprichard
Croix de pierre,CulturalSite,46.8409961,6.28237724,Damprichard
"Location de bateau à la journée ""Belisama""",SportsAndLeisurePlace,46.8229101,3.4556004,Jougne
La Soupe de la Sorcière Au Perron des Lutins,SportsAndLeisurePlace,47.377338,4.17929,Jougne
Visite interactive,SportsAndLeisurePlace,46.9490506,4.2982262,Jougne
Rond de la réserve,Landform,47.185816,3.076542,Jougne
SPA relais de la source,SportsAndLeisurePlace,47.43938,4.78804,Jougne
Saboterie et jouets en bois du Père Gaillot - Musée des Outils d'Hier,CulturalSite,47.784742,5.756249,Damprichard
Médiathèque de Saint Lupicin,CulturalSite,46.4005712,5.79256004,Jougne
L’Imaginarium – Dégustation Initiation aux vins de Bourgogne,SportsAndLeisurePlace,47.1317802,4.966005,Jougne
Église Saint-Firmin,CulturalSite,46.829293,4.468521,Jougne
Location vélos Decize,SportsAndLeisurePlace,46.8270561,3.4656343,Jougne
Jardin à la française du château de Jallerange,CulturalSite,47.2535686,5.71830751,Jougne
Pilâtes avec Régine - Lacanche Animation,SportsAndLeisurePlace,47.07466,4.5597,Jougne
Hôtel Lantin (Musée national Magnin),CulturalSite,47.3208277,5.0420874,Jougne
Jean Campos,CulturalSite,47.4641406,3.74880411,Jougne
Chapelle Saint-Lazare,CulturalSite,46.93885,6.32162,Damprichard
Église Nicolas Ledoux de l'Assomption et son retable,CulturalSite,47.6530393,5.6790443,Damprichard
Musée de la Résistance - Groupe Jovinien Bayard,CulturalSite,47.9840608,3.39531892,Jougne
Modern Cinéma - Casino et les Quinsonnets,SportsAndLeisurePlace,46.5233509,6.02081623,Jougne
Woka Loisirs Paddle- Avanne-Aveney,SportsAndLeisurePlace,47.1991684,5.96075495,Damprichard
Hyppolyte Marié-Davy,CulturalSite,47.459605,3.518769,Jougne
Piste de luge à Nanchez,SportsAndLeisurePlace,46.5114865,5.8382979,Jougne
Le Moulin Blot,CulturalSite,47.4668006,3.27310991,Jougne
Balades et randonnées à pied en Morvan,SportsAndLeisurePlace,47.2755421,4.09807746,Jougne
Pouilly-sur-Loire,CulturalSite,47.2831,2.96172,Jougne
Dégustation chez Hélice - l'escargotier beaunois,SportsAndLeisurePlace,47.0218071,4.8413385,Jougne
Gouffre de Poudrey,Landform,47.1670762,6.24555587,Damprichard
Le fab lab du pavillon des sciences,SportsAndLeisurePlace,47.5052433,6.795642,Damprichard
Château de Moutiers-Saint-Jean,CulturalSite,47.560352,4.22274423,Jougne
Chapelle Sainte Marie,CulturalSite,46.98718,3.16184,Jougne
Eglise Saint-Jean-Baptiste,CulturalSite,47.2172206,4.74739069,Jougne
Location de kayaks : balade autour de Verdun-sur-le-Doubs,SportsAndLeisurePlace,46.9019012,5.0176943,Jougne
"Rando nature, présentation du monde animal - Victor Morin comportementaliste animalier",SportsAndLeisurePlace,46.873144,4.292628,Jougne
SennEVille Maroquinerie,CulturalSite,46.771533,4.82089919,Jougne
Square Bouissoud,CulturalSite,46.4315154,4.27509946,Jougne
Observatoire Ornithologique,Landform,46.864962,6.21530299,Damprichard
CKB Karting à Autoreille,SportsAndLeisurePlace,47.3564296,5.81775886,Damprichard
Atelier d'ébenisterie Dominique DULCHE,CulturalSite,47.5865942,6.05044825,Damprichard
Village de Lurcy-le-Bourg,CulturalSite,47.16136,3.38902,Jougne
"Après la conquête, circuit 1",SportsAndLeisurePlace,47.2401845,6.0193884,Damprichard
Eglise Saint-Clément,CulturalSite,46.6156622,4.58453491,Jougne
Parachute Parisjump Saint-Florentin,SportsAndLeisurePlace,47.9801028,3.7728912,Jougne
Location canoë kayak | Val'Nature,SportsAndLeisurePlace,47.10282,5.88545,Jougne
Château de Montrouant,CulturalSite,46.323954,4.37712499,Jougne
Eglise Saint-Senoch,CulturalSite,46.83448,4.92821,Jougne
Musée municipal de Semur-en-Auxois,CulturalSite,47.4901198,4.3343826,Jougne
Parc du Château de Combertault,CulturalSite,46.99415,4.89945,Jougne
Trace equestre des ballons comtois,SportsAndLeisurePlace,47.7540447,6.5766107,Damprichard
Bibliothèque municipale,SportsAndLeisurePlace,46.8698416,3.6455488,Jougne
Grotte de la Tante Airie,Landform,47.37524,6.84029,Damprichard
Savonnerie Bulles d'Autrefois,CulturalSite,46.459954,4.03512492,Jougne
Orgue Banfield de l'église Saint-Léger,CulturalSite,47.5217322,5.112275,Jougne
Les trèjes gemelloises,CulturalSite,47.4773281,5.13738101,Jougne
Plan d'eau aménagé,SportsAndLeisurePlace,46.1971046,4.0783285,Jougne
Cité des Climats et vins de Bourgogne - Beaune,CulturalSite,47.0096121,4.8479647,Jougne
Musée Denon,CulturalSite,46.78092,4.85313,Jougne
Tac-Tic Room 10.55,SportsAndLeisurePlace,46.68001,5.58321,Jougne
Lac de Ravilloles,Landform,46.4342516,5.80998969,Jougne
Jean Guillemard,CulturalSite,47.641338,3.0684578,Jougne
Eglise Saint Georges,CulturalSite,46.7824018,3.85669315,Jougne
Poney Club - Eperon de Lantilly,SportsAndLeisurePlace,47.2356406,3.7194729,Jougne
Eglise Saint-Blaise,CulturalSite,46.6720137,4.66927349,Jougne
Immersion dans les vignes,SportsAndLeisurePlace,46.77183,4.69708,Jougne
"Château de Savigny - Musée de la moto, de l'aviation et de la voiture de course",CulturalSite,47.061844,4.8201729,Jougne
La maison du nain,CulturalSite,47.1775205,3.0176139,Jougne
Au chêne bleu,CulturalSite,47.2528119,4.75115498,Jougne
Porte de Sens,CulturalSite,48.0848608,3.2952591,Jougne
Île de Caqueret,SportsAndLeisurePlace,46.832301,3.454046,Jougne
Saphir Dancing,SportsAndLeisurePlace,46.8033365,5.1791273,Jougne
Le Défilé d'Entre-Roches et la grotte du Trésor,Landform,47.0491666,6.58083333,Damprichard
Visites de la Réserve écologique des Maillys,SportsAndLeisurePlace,47.1591579,5.34864855,Jougne
Kayak de la confluence,SportsAndLeisurePlace,46.89634,5.02523,Jougne
Chapelle Saint-Sylvain,CulturalSite,46.9962034,3.1699795,Jougne
Belvédère de l'étang noir,Landform,47.8744987,6.71417138,Damprichard
Village de Châteauneuf,CulturalSite,47.218614,4.639941,Jougne
Pont-canal sur la Bourbince,CulturalSite,46.4886619,4.01630265,Jougne
Le puits de la Brême,Landform,47.1190483,6.11987481,Damprichard
Van Den Driessche Etienne,CulturalSite,47.6617663,3.1103023,Jougne
Au sablier,CulturalSite,47.3232724,5.0437239,Jougne
Complexe aquatique du Parc,SportsAndLeisurePlace,46.8005553,4.42683439,Jougne
Baignade à l'étang des Prés de la Ville,SportsAndLeisurePlace,47.177473,3.336119,Jougne
La Maison natale d'Achille Millien,CulturalSite,47.190131,3.225926,Jougne
Artisans d'art : Guccini Joaillerie,CulturalSite,47.0935123,5.4953808,Jougne
Chapelle Saint-Jean,CulturalSite,46.449149,4.122883,Jougne
Le Rocher des Commères,Landform,46.7371547,5.9765625,Jougne
Eglise Saint-Vincent,CulturalSite,46.887499,4.696993,Jougne
Fraternité compagnonnique des Anciens Devoirs,CulturalSite,47.177946,3.01877038,Jougne
Harmonie municipale d'audincourt,SportsAndLeisurePlace,47.4794649,6.8386138,Damprichard
Mercier-Larrere Marie,CulturalSite,47.10882,5.47753,Jougne
Ligne de démarcation - ancien poste de contrôle allemand - poteau,CulturalSite,46.706121,4.669762,Jougne
Eglise Saint-Jean-Baptiste de Varennes,CulturalSite,47.9056141,3.78374629,Jougne
Elevage des Maziers,SportsAndLeisurePlace,46.5067293,5.2197441,Jougne
Water Bike,SportsAndLeisurePlace,47.41897,5.53156,Jougne
Spa Loiseau des Sens,SportsAndLeisurePlace,47.2806847,4.232574,Jougne
A simple space,Landform,46.80595,4.42961,Jougne
Cinéma l'Etoile,SportsAndLeisurePlace,47.06428,3.93272,Jougne
Les Attelages du Grandvaux,SportsAndLeisurePlace,46.5893489,5.942779,Jougne
Parc Thermal,SportsAndLeisurePlace,47.8199128,6.3767894,Damprichard
"Alosnys, éco-centre en permaculture",CulturalSite,46.9996466,4.4025853,Jougne
Baignade de Mailly-la-Ville,SportsAndLeisurePlace,47.598366,3.679212,Jougne
Montbeliard marathon,SportsAndLeisurePlace,47.466714,6.723637,Damprichard
"Atelier de Frédérique, céramiste-faïencière",CulturalSite,46.9047863,3.8415366,Jougne
Hélène Gravure,CulturalSite,46.7814524,6.0045914,Jougne
La Tour Bajole,CulturalSite,46.868644,4.57402799,Jougne
Jurapêche,SportsAndLeisurePlace,47.0399293,5.81435039,Jougne
Le Voyage Heure - Escape game,SportsAndLeisurePlace,47.23618,5.98167,Damprichard
Sensation Vin – Cours d’œnologie,SportsAndLeisurePlace,47.0252796,4.8362322,Jougne
Pisciculture Les Truites des Rivières,SportsAndLeisurePlace,46.4889143,6.03046539,Jougne
Les savoirs-faire en mécanique horlogère et mécanique d’art inscrits à l’UNESCO,CulturalSite,47.2378874,6.0240133,Damprichard
Equi Mag Rando,SportsAndLeisurePlace,47.52911,3.07239,Jougne
Descente de Loire en canoë-kayak et location d'embarcation,SportsAndLeisurePlace,46.8343468,3.4626889,Jougne
Haras du Cottard,SportsAndLeisurePlace,47.7424734,2.8866766,Jougne
Promenade dans la Cité Médiévale,CulturalSite,47.4617996,3.52068996,Jougne
Musée de préhistoire de Solutré,CulturalSite,46.2980305,4.71909956,Jougne
Lavoir,CulturalSite,47.3056537,4.64632648,Jougne
Vol libre Haut-Saônois,SportsAndLeisurePlace,47.6154511,6.15879889,Damprichard
Lac de Saint-Agnan,Landform,47.3264007,4.08914995,Jougne
Base nautique du Malsaucy,SportsAndLeisurePlace,47.682397,6.80457535,Damprichard
Les Ateliers de la Vernée,CulturalSite,46.375426,4.481292,Jougne
Planeurs Paray Bourgogne Sud,SportsAndLeisurePlace,46.4666771,4.13027557,Jougne
Les étangs de la bresse jurassienne,Landform,46.883017,5.48285199,Jougne
Hors Sentiers - Canoë Kayak,SportsAndLeisurePlace,47.598688,3.67906305,Jougne
Vitraux d'art - Claire Dumoulin,CulturalSite,46.4704707,4.656289,Jougne
Woka marnay - pour les groupes,SportsAndLeisurePlace,47.2893865,5.77687822,Damprichard
Besançon,SportsAndLeisurePlace,47.2711117,6.0282445,Damprichard
Piscine,SportsAndLeisurePlace,46.7511617,5.24366256,Jougne
VéloRail de la Vingeanne,SportsAndLeisurePlace,47.4458729,5.3980524,Jougne
Église St Michel - L'église des Horlogers - Morbier,CulturalSite,46.5362906,6.01621459,Jougne
Atelier de Sérigraphie,CulturalSite,46.9038488,6.3562172,Damprichard
Site Nordique du Pré Poncet,SportsAndLeisurePlace,46.641194,6.146147,Jougne
Jardin Rina Van Gelder,CulturalSite,47.33437,5.6428,Jougne
La Ruche,CulturalSite,47.2884068,3.8189219,Jougne
Moto-club de Montbeliard,SportsAndLeisurePlace,47.578949,6.682044,Damprichard
Manufacture horlogère Vuillemin,CulturalSite,47.227974,5.93433843,Damprichard
Ligne de démarcation - Plaque souvenir Esther Grunberger,CulturalSite,46.7135057,4.6253367,Jougne
Association sportive de handicapes physiques - ashp,SportsAndLeisurePlace,47.4827076,6.8417938,Damprichard
Lavoir de Lys,CulturalSite,46.7283375,4.64543111,Jougne
"Faucogney-et-la-mer, Cité de caractere Bourgogne-Franche-Comté",CulturalSite,47.8419753,6.56402575,Damprichard
Ville d'Arnay-le-Duc,CulturalSite,47.1306903,4.48645344,Jougne
Les Prés d'Haut,Landform,46.67591,6.1109,Jougne
Hilde MONCHARMONT - Guide,SportsAndLeisurePlace,47.0636761,4.8205949,Jougne
Aéro-club du Pays de Montbéliard,SportsAndLeisurePlace,47.4927907,6.7898941,Damprichard
Bernard Dutilleul - Artiste peintre,CulturalSite,47.4185,5.53266,Jougne
Ludy Park VTT,SportsAndLeisurePlace,46.5570997,6.02165079,Jougne
Gaëtane MILLET,CulturalSite,47.46367,3.74299,Jougne
Belvédère du Fer à Cheval,Landform,46.8758294,6.37773513,Damprichard
De Vieux en Mieux,CulturalSite,46.77709,4.726,Jougne
Le Cèdre,SportsAndLeisurePlace,47.2940216,5.0073294,Jougne
Cinéma Crystal Palace,SportsAndLeisurePlace,47.1765418,3.022188,Jougne
Les Tapisseries de la Vierge,CulturalSite,47.0240452,4.8362812,Jougne
Bourgogne Emotions,SportsAndLeisurePlace,47.203855,5.012669,Jougne
Espace nature et culture,CulturalSite,47.8561014,6.7564842,Damprichard
Mur d'escalade - la Fauconnière,SportsAndLeisurePlace,46.8939854,6.3584876,Damprichard
Belvédère du Bévet,Landform,46.505903,5.985844,Jougne
Galerie du Revermont,CulturalSite,46.5536446,5.41209635,Jougne
Maison Christian et Yvonne Zervos,CulturalSite,47.465674,3.746143,Jougne
Parcours d'énigmes,SportsAndLeisurePlace,47.2265979,4.9691024,Jougne
Musée des maquettes,CulturalSite,46.5850803,5.7391927,Jougne
Église Saint-Roch,CulturalSite,46.8131743,4.25209266,Jougne
Chemins de Fer du Creusot - Locomotive 241 P 17,CulturalSite,46.8084817,4.42961672,Jougne
Tour de Dramelay,CulturalSite,46.4035594,5.52405297,Jougne
Jur'Aventures : La Recette Gourmande des Moussières,SportsAndLeisurePlace,46.3230432,5.8914031,Jougne
"Bourgognepeche - François DELINE, moniteur guide de pêche",SportsAndLeisurePlace,46.7910844,3.9613039,Jougne
La ronde des belvédères,Landform,46.6578,5.96714,Jougne
Base nautique de Cromary (Eau temps libre),SportsAndLeisurePlace,47.3679817,6.08115761,Damprichard
Palden Shangpa - Temple Bouddhiste de La Boulaye,CulturalSite,46.7548285,4.1390602,Jougne
Belvédère le Saut de Gamache,Landform,47.343722,6.319885,Damprichard
Sous les Ors,CulturalSite,46.62766,4.598798,Jougne
Anaïs vincent maroquinerie artisanale,CulturalSite,47.0369529,5.822173,Jougne
Château de Gros-Chigy,CulturalSite,46.494518,4.530158,Jougne
Belvédère de la Scia,Landform,46.3980859,5.76808121,Jougne
Site Nordique de Saint-Pierre Trémontagne,SportsAndLeisurePlace,46.5833645,5.92475985,Jougne
Monsieur Olivier Léger (moniteur et guide de pêche),SportsAndLeisurePlace,46.8407704,4.17517778,Jougne
Equit'Héria,SportsAndLeisurePlace,46.656335,5.778905,Jougne
Fontaine-lavoir de Delain,CulturalSite,47.576054,5.6356909,Damprichard
Musée Colette,CulturalSite,47.61745,3.19939,Jougne
