label,category,locality,postal_code,latitude,longitude
"VISITE ""EXPERIENCE CASSIS""",SportsAndLeisurePlace,Nuits-Saint-Georges,21700,47.1300121,4.95871355
Vestiges du château de Présilly,CulturalSite,Présilly,39270,46.5587661,5.58263019
Spa 360 - Hôtel & Spa Panorama 360**** Mâcon,SportsAndLeisurePlace,Mâcon,71000,46.3053634,4.8292684
Eglise Saint-Laurent de Trucy-Sur-Yonne,CulturalSite,Trucy-sur-Yonne,89460,47.6279407,3.66052463
Fort du Mont-Bart,CulturalSite,Bavans,25550,47.4861423,6.76239269
TIR A L'ARC,SportsAndLeisurePlace,Montsauche-les-Settons,58230,47.187814,4.071727
"Ebénisterie, Joël Jannodet",CulturalSite,Fénay,21600,47.2344777,5.0593481
Méliewash,CulturalSite,Vinneuf,89140,48.3557434,3.1160849
La Maison des Climats du vignoble de Bourgogne - Patrimoine mondial,CulturalSite,Beaune,21200,47.0210339,4.8392847
Lavoir de Mont-Saint-Léger,CulturalSite,Mont-Saint-Léger,70120,47.630148,5.789422
Totem Wake Park,SportsAndLeisurePlace,Crêches-sur-Saône,71680,46.237708,4.793534
La mémoire de la fée des Belles Fontaines,SportsAndLeisurePlace,Druyes-les-Belles-Fontaines,89560,47.5471849,3.42003483
Site d'escalade - Le Parvis,SportsAndLeisurePlace,Vergisson,71960,46.3089674,4.72377712
Le lycée Victor Hugo à l'épreuve de la guerre,SportsAndLeisurePlace,Besançon,25000,47.23763,6.02086
Parcours de cartes postales,SportsAndLeisurePlace,Précy-sous-Thil,21390,47.405153,4.316093
Lavoir rue de l'Abreuvoir à Bazarnes,CulturalSite,Bazarnes,89460,47.658828,3.66430118
Eglise Saint Martin de Chichée,CulturalSite,Chichée,89800,47.7939461,3.83430629
Maison natale de saint Bernard,CulturalSite,Fontaine-lès-Dijon,21121,47.3457501,5.01588335
"L’Explor’Games ®, l’Enigme du Hameau Duboeuf",SportsAndLeisurePlace,Romanèche-Thorins,71570,46.1769644,4.7416895
Elle V' - Feutre et stylisme,CulturalSite,Champlitte,70600,47.6629043,5.467237
Sauge Artisans du bois,CulturalSite,Montlebon,25500,47.01798,6.61387
ESF Foncine - Ecole de ski alpin et nordique,SportsAndLeisurePlace,Foncine-le-Haut,39460,46.6584444,6.08529995
L’Atelier XB ACADEMY,SportsAndLeisurePlace,Miserey-Salines,25480,47.28508,5.99184
Atelier d'AR,CulturalSite,Cléry,21270,47.287882,5.4951047
Eaux Loft Côté Bien-Être & Spa,SportsAndLeisurePlace,Louhans,71500,46.630996,5.24048415
Parc du Moulin Liron - Docteur Drapier,CulturalSite,Paray-le-Monial,71600,46.4477371,4.12135615
La Citédo,SportsAndLeisurePlace,Sochaux,25600,47.512428,6.83923562
Lavoir,CulturalSite,Blaisy-Haut,21540,47.3613667,4.78284544
Piscine de plein-air chauffée,SportsAndLeisurePlace,Nanchez,39150,46.5113002,5.83815859
Le Moulin de Brainans,SportsAndLeisurePlace,Brainans,39800,46.8651391,5.6274992
Lieu de parachutage - Seconde Guerre mondiale,CulturalSite,Saint-Ambreuil,71240,46.6717857,4.8136362
Parc Aventure du Bois de la Folie,SportsAndLeisurePlace,Treigny-Perreuse-Sainte-Colombe,89520,47.5729937,3.1280021
Bijoux La Tour de Zabelle,CulturalSite,Baume-les-Messieurs,39210,46.7096,5.64692
Équilibre,SportsAndLeisurePlace,Voiteur,39210,46.754273,5.61172099
Location bateaux électriques sans permis,SportsAndLeisurePlace,Nevers,58000,46.97905,3.166
Lac de Pont,SportsAndLeisurePlace,Pont-et-Massène,21140,47.464743,4.35365
Belvédère du Château de Mirebel,Landform,Hauteroche,39570,46.70124,5.7348515
Le Maquis de la Cave,SportsAndLeisurePlace,Varennes-lès-Narcy,58400,47.23157,3.06154
Cartoguide randonnées Grand Dole,SportsAndLeisurePlace,Dole,39100,47.09498,5.496426
Club Aéronautique Comtois,SportsAndLeisurePlace,La Vèze,25660,47.2069904,6.07904614
"Visite guidée ""Augustodunum « soror et aemula Romae »""",SportsAndLeisurePlace,Autun,71400,46.9491,4.29821
Eglise Saint-Vincent,CulturalSite,Champforgeuil,71530,46.8186712,4.83497139
My French Tour,SportsAndLeisurePlace,Rully,71150,46.8749522,4.7433438
La Fabrik,CulturalSite,Arbois,39600,46.8932754,5.83089486
Le candele di Léa,CulturalSite,Labergement-lès-Seurre,21820,47.00183,5.08552
Observatoire astronomique de la Perdrix,SportsAndLeisurePlace,Hauterive-la-Fresse,25650,46.9601295,6.4569987
Accueil velo,SportsAndLeisurePlace,Rigny,70100,47.4687175,5.63744544
Jet Boat Alligator,SportsAndLeisurePlace,Mâcon,71000,46.319347,4.843529
Pierre de la dîme,CulturalSite,Mouthe,25240,46.7107332,6.19473356
La Maison du Charolais,CulturalSite,Charolles,71120,46.4404535,4.29837
Sorties nature avec la Maison de la Réserve,SportsAndLeisurePlace,Labergement-Sainte-Marie,25160,46.7688294,6.27621889
Détente au Lac de l'Abbaye,SportsAndLeisurePlace,Grande-Rivière Château,39150,46.5241147,5.90367937
L'Atelier39,CulturalSite,Châtelneuf,39300,46.6664365,5.9237871
Eglise Saint-Pierre,CulturalSite,Chalon-sur-Saône,71100,46.780961,4.853092
Collégiale Saint-Marcel,CulturalSite,Prémery,58700,47.176329,3.330487
Galerie d'Art Chapelle Bailly,CulturalSite,Saint-Bris-le-Vineux,89530,47.72491,3.62282
Carrière Souterraine d'Aubigny,CulturalSite,Les Hauts de Forterre,89560,47.6060716,3.4248666
Église Saint-Eugène,CulturalSite,Le Creusot,71200,46.801795,4.44718795
Parc de sculptures et atelier Olivier-Cyr Noël,CulturalSite,Auxerre,89000,47.7914854,3.5670968
Maison de la Nature et de la Faune sauvage,CulturalSite,Sauvigny-les-Bois,58160,46.985014,3.24419
Terrains de tennis,SportsAndLeisurePlace,Semur-en-Auxois,21140,47.495327,4.348734
Ranch de la Seignette,SportsAndLeisurePlace,Malbuisson,25160,46.80424,6.31347209
M ET Vin,SportsAndLeisurePlace,Genouilly,71460,46.65311,4.574339
Escalade : Mathias Beuchot,SportsAndLeisurePlace,Beaumont-sur-Grosne,71240,46.664967,4.8582729
Chapelle Notre-Dame d'Etang,CulturalSite,Velars-sur-Ouche,21370,47.3036057,4.90052452
Prieuré Saint-Christophe,CulturalSite,Ruffey-sur-Seille,39140,46.7448384,5.49897249
Ping pong club,SportsAndLeisurePlace,Bavans,25550,47.4825351,6.7389602
Savonnerie artisanale du Jura,CulturalSite,Lons-le-Saunier,39000,46.6734,5.55149
Fontaine Nikki de Saint-Phalle,CulturalSite,Château-Chinon (Ville),58120,47.0641559,3.932104
Agropôle du Marault,CulturalSite,Magny-Cours,58470,46.8690522,3.14920425
Château de Vallery,CulturalSite,Vallery,89150,48.2404165,3.0499261
Vélo & Oxygène,SportsAndLeisurePlace,Autun,71400,46.950914,4.30156499
La Tour des Fromages,CulturalSite,Cluny,71250,46.4339425,4.65785768
Barrage du Lac des Settons,CulturalSite,Montsauche-les-Settons,58230,47.1962927,4.05689627
Château de Châteauneuf,CulturalSite,Châteauneuf,21320,47.2186851,4.6403395
Location de vélo à assistance électrique - Nuits-Saint-Georges,SportsAndLeisurePlace,Nuits-Saint-Georges,21700,47.13646,4.94968
Eglise Saint-Symphorien,CulturalSite,Crissey,71530,46.81695,4.88203
"Enquête game ""À la recherche du diamant""",SportsAndLeisurePlace,Menétrux-en-Joux,39130,46.6138623,5.84917752
Trott' des lacs,SportsAndLeisurePlace,Clairvaux-les-Lacs,39130,46.57427,5.75394
SARL V.T.B.-Les Vélos Touk Touk,SportsAndLeisurePlace,Nevers,58000,46.9878679,3.1518764
Caveau Henri de Villamont - Dégustation Prestige,SportsAndLeisurePlace,Savigny-lès-Beaune,21420,47.06286,4.82159
Ferme forte du Fossé,CulturalSite,Échevannes,21120,47.539919,5.140357
Belvédère de l'Aubepin,Landform,Les Trois-Châteaux,39160,46.43988,5.37347
Oeuvre du lavoir d'Aignay-le-Duc,CulturalSite,Aignay-le-Duc,21510,47.666272,4.733241
Eglise Saint-Pierre,CulturalSite,Brion,71190,46.9087041,4.20915166
Alexia Papin - Guide Conférencière,SportsAndLeisurePlace,Combertault,21200,46.9891705,4.9063203
Fabien ZUDDAS photographe,CulturalSite,Écuisses,71210,46.75557,4.54202
Les Remparts de La Charité-sur-Loire,CulturalSite,La Charité-sur-Loire,58400,47.1788231,3.0175989
Moulin de la Doue,CulturalSite,Abbévillers,25310,47.4074054,6.9159184
Eglise de Saint-Maurice-lès-Couches,CulturalSite,Saint-Maurice-lès-Couches,71490,46.8809626,4.59472054
L'Escapade du Campagnard,SportsAndLeisurePlace,Auxy,71400,46.9496719,4.39757926
Eglise,CulturalSite,Dracy-lès-Couches,71490,46.8886817,4.57675364
Chapelle des Anges,CulturalSite,Maîche,25120,47.2477993,6.7982369
Ski Nautique Club Montaubry,SportsAndLeisurePlace,Le Breuil,71670,46.7871552,4.53571045
Manufacture Perrin - Visite virtuelle,CulturalSite,Montceau-les-Mines,71300,46.6683788,4.3641218
Dégustation croisée Bière & Vin - Bière Expérience(s),SportsAndLeisurePlace,Beaune,21200,47.0050124,4.8602838
Roulottes de Fontenois-la-Ville / Roulez nature,SportsAndLeisurePlace,Fontenois-la-Ville,70210,47.932858,6.165629
Casino de Lons-le-Saunier,SportsAndLeisurePlace,Lons-le-Saunier,39000,46.6863659,5.56348085
Christelle Camuset - Mes visites enjouées,SportsAndLeisurePlace,Champtonnay,70100,47.3767697,5.6657544
Aire de la Bergerie,CulturalSite,Saint-Seine-l'Abbaye,21440,47.444106,4.782188
Eglise Notre-Dame de Prégilbert,CulturalSite,Prégilbert,89460,47.6373224,3.6675944
NATURA TELLAE,SportsAndLeisurePlace,Marigny-l'Église,58140,47.355851,3.936543
Plan d'eau Fédéral de l'Orme,SportsAndLeisurePlace,Beure,25320,47.13485,5.852974
Eglise Notre-Dame et Saint-Vincent de Carisey,CulturalSite,Carisey,89360,47.9235316,3.84758169
Capitainerie Port de plaisance,SportsAndLeisurePlace,Scey-sur-Saône-et-Saint-Albin,70360,47.6535796,5.97454547
Musée de la Cave de la Ville Haute,CulturalSite,Pays-de-Clerval,25340,47.393091,6.49695396
Le Cellier de la Cabiote,SportsAndLeisurePlace,Beaune,21200,47.0238715,4.8387764
Golf des 4 Saisons,SportsAndLeisurePlace,Crotenay,39300,46.757305,5.80693732
Centre équestre Terroir Comtois,SportsAndLeisurePlace,Étrabonne,25170,47.228923,5.731573
Cri Cou Créations,CulturalSite,Baron,71120,46.4946703,4.2856542
Parc Buffon,CulturalSite,Montbard,21500,47.6259179,4.3364292
My Confidentielle - Isabelle Pretot,CulturalSite,Tonnerre,89700,47.85831,3.97253
CallypSö,CulturalSite,Rigny,70100,47.47259,5.63735
Arboretum de Venarey-Les Laumes,CulturalSite,Venarey-les-Laumes,21150,47.5428596,4.44919564
Labymaïs du Bazois,SportsAndLeisurePlace,Châtillon-en-Bazois,58110,47.0590908,3.65795389
Eglise Saint-Antoine,CulturalSite,Laizé,71870,46.394377,4.805733
Jardin des 5 Roses,CulturalSite,Talant,21240,47.3360347,5.0050051
La Cité du Verbe,SportsAndLeisurePlace,Missery,21210,47.309928,4.373092
La plus grosse pipe du monde,CulturalSite,Saint-Claude,39200,46.3911545,5.86452704
Musée-Ecole,CulturalSite,Saint-Christophe-en-Brionnais,71800,46.2912379,4.18224934
Place du Marronnier de Saulx-le-Duc,Landform,Saulx-le-Duc,21120,47.5395328,5.0175325
Porte Saint-Pierre,CulturalSite,Pontarlier,25300,46.9045363,6.35282579
Poterie de l'Etang,CulturalSite,Saint-Amand-en-Puisaye,58310,47.5293119,3.067845
Pik-Verre,CulturalSite,La Chapelle-Saint-Sauveur,71310,46.8458496,5.2790383
Musée des Anis,CulturalSite,Flavigny-sur-Ozerain,21150,47.511685,4.529573
Grenier-fort,CulturalSite,Lajoux,39310,46.3749572,5.97424012
Chapelle Notre-Dame des Anges,CulturalSite,Ouhans,25520,46.99856,6.2938
A la découverte du Prieuré de La Charité,CulturalSite,La Charité-sur-Loire,58400,47.177091,3.018014
Eglise Saint-Roch,CulturalSite,Change,21340,46.92878,4.63202
Médiathèque Jean Grosjean,CulturalSite,Baume-les-Dames,25110,47.3517917,6.36121809
Luge des Cimes,SportsAndLeisurePlace,Métabief,25370,46.7666468,6.35788679
Parc du château de Larrey,CulturalSite,Dijon,21000,47.3135179,5.0141289
Agence RP Tourisme,SportsAndLeisurePlace,Beaune,21200,47.0188989,4.8379727
Akila Gorges de la Loue,SportsAndLeisurePlace,Ornans,25290,47.1041031,6.16279886
Catherine Bollengier - Sylvothérapie,SportsAndLeisurePlace,La Rixouse,39200,46.468821,5.88469799
Église Saint-Martin,CulturalSite,Foissy,21230,47.1220409,4.56204621
Centrale Photovoltaïque de Massangis,CulturalSite,Massangis,89440,47.5942529,4.015905
Le Hameau du Fromage,CulturalSite,Cléron,25330,47.0797375,6.05325222
Ferme-Musée Grand'Combe-Châteleu,CulturalSite,Grand'Combe-Châteleu,25570,47.0301895,6.5734261
Initiation à la pêche des carnassiers en bateau,SportsAndLeisurePlace,Nevers,58000,47.14437,3.91201
Musée de la Résistance en Morvan à Saint-Brisson,CulturalSite,Saint-Brisson,58230,47.2719993,4.08932018
Eglise Notre-Dame de l'Assomption de Maligny,CulturalSite,Maligny,89800,47.8702871,3.76437976
Église Saint-Pierre et Saint-Benoît,CulturalSite,Perrecy-les-Forges,71420,46.6126681,4.21482814
Spa de l'Hôtel Le Dracy,SportsAndLeisurePlace,Dracy-le-Fort,71640,46.79874,4.78233
École de musique de Dampierre-sur-Salon,SportsAndLeisurePlace,Dampierre-sur-Salon,70180,47.558231,5.6819031
Cinéma L'Odyssée,SportsAndLeisurePlace,La Clayette,71800,46.290215,4.304878
H2O Canyon,SportsAndLeisurePlace,Métabief,25370,46.77059,6.3592
Château de Cormatin,CulturalSite,Cormatin,71460,46.5431593,4.6867847
Musée de la Tournerie,CulturalSite,Lavans-lès-Saint-Claude,39170,46.3844834,5.79772461
Centre Équestre et Poney Club Le Sapajou,SportsAndLeisurePlace,Saint-Pierre-de-Varennes,71670,46.829841,4.510179
Parc du Château de Digoine,CulturalSite,Palinges,71430,46.5317027,4.21186075
"Clos de Bourgogne, dégustations et animations",SportsAndLeisurePlace,Dijon,21000,47.3205714,5.0368519
Carambolages dans les rues de Beaune,SportsAndLeisurePlace,Beaune,21200,47.0217206,4.8350323
Eglise Saint-Laurent,CulturalSite,Broye,71190,46.87236,4.29196
Carpodrome Etang de la Tuilerie,SportsAndLeisurePlace,Cercy-la-Tour,58340,46.87938,3.62273
Jardins de Bellevue,CulturalSite,Paray-le-Monial,71600,46.443662,4.11060817
Virtual 221B - Escape Game Réalité virtuelle,SportsAndLeisurePlace,Dijon,21000,47.3196638,5.0355179
Lavoir de la Renarde,CulturalSite,Sainte-Hélène,71390,46.7406219,4.62601882
Musée des vieux Fourneaux et des outils anciens,CulturalSite,Pennesières,70190,47.4967519,6.09707391
Musée Baron Martin,CulturalSite,Gray,70100,47.4464001,5.59311389
SPA Sisley - Hostellerie de Levernois,SportsAndLeisurePlace,Levernois,21200,46.9931459,4.87671408
Fug Game - Quiz Boxing,SportsAndLeisurePlace,Besançon,25000,47.23608,6.01338
Les Gisants à l'Eglise d'Anost,CulturalSite,Anost,71550,47.0782705,4.09961745
Colzen,CulturalSite,Châteauneuf,71740,46.2145543,4.2544716
Savons et Potions Bourguignons,CulturalSite,Mesvres,71190,46.8642,4.24368
Les Ateliers d'Ampélos,SportsAndLeisurePlace,Massingy,21400,47.9067756,4.59526949
École VTT du Val de Morteau,SportsAndLeisurePlace,Villers-le-Lac,25130,47.04525,6.70631
Balades en canoë sur l'Arconce,SportsAndLeisurePlace,Charolles,71120,46.4398069,4.28074592
La croix Pothey - Calvaire en pierres percées,CulturalSite,Champlitte,70600,47.677511,5.564036
Belvédère Les Rochers du Bourbet,Landform,Les Bréseux,25120,47.2828158,6.78454602
Grotte de Solborde,Landform,Échenoz-la-Méline,70000,47.59438,6.13358
Virgile VAURETTE,CulturalSite,La Collancelle,58800,47.1744709,3.641811
Poney Club de Saint-Christophe-en-Bresse,SportsAndLeisurePlace,Saint-Christophe-en-Bresse,71370,46.7728208,4.96799069
Locaboat Holidays - Location de vélos,SportsAndLeisurePlace,Saint-Léger-sur-Dheune,71510,46.8458273,4.63377859
Chateau de villersexel,CulturalSite,Villersexel,70110,47.5515423,6.43195867
Découvrez l'espace HARRY TRUMAN au château de Montigny-sur-Aube,CulturalSite,Montigny-sur-Aube,21520,47.95259,4.77862
Forêt de Breuil-Chenue,Landform,Saint-Brisson,58230,47.2893523,4.0534021
Beauty Bike,SportsAndLeisurePlace,Besançon,25000,47.2474,6.03572
Eglise Saint-Paul (ancienne),CulturalSite,Changy,71120,46.414502,4.236375
Etang de la Mine,SportsAndLeisurePlace,La Chapelle-sous-Dun,71800,46.258863,4.291999
Location 2CV Etang de Baye.,SportsAndLeisurePlace,Bazolles,58110,47.17672,3.62049
Les Montgolfières Nuitonnes - Les ballons de Nuits,SportsAndLeisurePlace,Nuits-Saint-Georges,21700,47.1388484,4.9456357
Quentin baumlin céramique,CulturalSite,Cléron,25330,47.0871687,6.05664009
Atelier Terre et Vent,CulturalSite,Treigny-Perreuse-Sainte-Colombe,89520,47.55286,3.17242
YOGA JALA,SportsAndLeisurePlace,La Chaux-du-Dombief,39150,46.5969744,5.90095413
Animation Vacances Loisirs,SportsAndLeisurePlace,Brienon-sur-Armançon,89210,47.991606,3.6180043
Atelier de l'Eperon,CulturalSite,Clessé,71260,46.4331289,4.8327128
L'escalade au Rocher du Chien,SportsAndLeisurePlace,Dun-les-Places,58230,47.284833,4.016069
"Découverte de Bucey lès Gy, cité vigneronne",CulturalSite,Bucey-lès-Gy,70700,47.424027,5.84309
Atelier de création de la véritable Moutarde à Dijon,SportsAndLeisurePlace,Dijon,21000,47.3184814,5.0334441
La Grange de l'Oiseau Bleu,SportsAndLeisurePlace,Arthel,58700,47.1007437,3.3399466
Ecole des Vins - Atelier immersif : L’effet Millésime,SportsAndLeisurePlace,Beaune,21000,47.3167849,5.0299919
Brunch & Spa - VineaSpa Le Richebourg,SportsAndLeisurePlace,Vosne-Romanée,21700,47.1545146,4.9582604
Belvédère à Granges-sur-Baume,Landform,Hauteroche,39210,46.71325,5.64695
Le Cassissium,CulturalSite,Nuits-Saint-Georges,21700,47.1298469,4.95858171
La Grotte de la Pontoise,SportsAndLeisurePlace,Nanchez,39150,46.474548,5.897222
Centre équestre - la jument verte,SportsAndLeisurePlace,Courlans,39570,46.6792569,5.48601088
La Porcherie,CulturalSite,Ménétreux-le-Pitois,21150,47.5509587,4.4550114
Leslie céramique,CulturalSite,Valzin en Petite Montagne,39240,46.4234195,5.5648321
"Clos de bourgogne, découverte des Secrets ""vigne et vin""",SportsAndLeisurePlace,Gevrey-Chambertin,21160,47.261609,4.97708036
Chants d'étoile,SportsAndLeisurePlace,Ruffey-sur-Seille,39140,46.755,5.49555555
Musée la Maison Vigneronne d'Autrefois,CulturalSite,Rougemont,25680,47.4770139,6.35361671
Découverte de l'Auxois à vélo,SportsAndLeisurePlace,Avosnes,21350,47.490238,4.33234
Eglise de la Purification de la Vierge,CulturalSite,Berzé-la-Ville,71960,46.3629433,4.70519698
Croc' en cirque,SportsAndLeisurePlace,Colombier-Fontaine,25350,47.4509835,6.8058533
Ceramiru,CulturalSite,Genouilly,71460,46.65129,4.57008
Sentier karstique des Malrochers,Landform,Besain,39800,46.8028209,5.79851121
Judo Club Marnaysien,SportsAndLeisurePlace,Marnay,70150,47.294919,5.773138
Galerie du Soleil,CulturalSite,Varzy,58210,47.3576581,3.38862589
Location vélos électriques - Frasne Drugeon,SportsAndLeisurePlace,Frasne,25560,46.8572796,6.1582914
Atelier de la Treille - Dessiner et peindre sur le sujet,SportsAndLeisurePlace,Chissey-lès-Mâcon,71460,46.5537801,4.7162831
Belvédère de la Garenne,Landform,Boyer,71700,46.586985,4.895938
Château,CulturalSite,Pesmes,70140,47.2788235,5.56499248
Groupe spéléologique catamaran,SportsAndLeisurePlace,Montbéliard,25200,47.5091078,6.7871486
Table d'orientation de Saint-Ythaire,Landform,Bonnay-Saint-Ythaire,71460,46.5638941,4.60178272
Au Jardin Fleuri,CulturalSite,Lormes,58140,47.2908,3.81656
Location de trottinettes électriques - Office de Tourisme du Pays de Montbéliard,SportsAndLeisurePlace,Montbéliard,25200,47.50902,6.80212
Puits (ancien),CulturalSite,Saint-Léger-sous-Beuvray,71990,46.922135,4.100961
Artotheque ascap,SportsAndLeisurePlace,Montbéliard,25200,47.5167666,6.8140045
Location vélo : Bourgogne Evasion Beaune by Active Tours,SportsAndLeisurePlace,Beaune,21200,47.027078,4.829141
Marcus et Gisèle,CulturalSite,Besançon,25000,47.2347813,6.02122807
Lavoir de la rue André-Parfait Pigeonnat (Deux-Rivières),CulturalSite,Deux Rivières,89460,47.6617474,3.70962247
Église Saint-Pierre,CulturalSite,Villiers-en-Morvan,21430,47.1454308,4.2554397
Rochers du Cerf,Landform,Hauterive-la-Fresse,25650,46.980165,6.50736199
"Attelage Beaune Passion - Balade ""Prestige"" en calèche",SportsAndLeisurePlace,Beaune,21200,47.01952,4.85407
